query_dish_id,query_dish_name,query_category,query_ingredients,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish6540,Nui chiên trứng,mon chien,"Nui, Trứng, Cà rốt, Cải trắng, Hành lá",dish6721,Cơm rang bằng nồi chiên không dầu,mon chien,"Cơm nguội, Cà rốt, Đậu que, Xúc xích, Trứng",1,1,1,1,1.0,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7922,Lẩu bò nấm,mon lau,"Thịt bò, Nấm hương, Nấm kim châm, Nấm đùi gà, Rau cải cúc",0,1,1,1,0.75,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7880,Lẩu gà ngải cứu,mon lau,"Gà, Ngải cứu, Bắp, Đậu phụ, Trứng vịt lộn",0,1,1,1,0.75,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7729,Lẩu cháo cá lóc,mon lau,"Cá lóc, Gạo tẻ, Gạo nếp, Thịt heo xay, Nấm rơm",0,1,1,1,0.75,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7752,Lẩu cá chép om dưa,mon lau,"Cá chép, Trứng cá chép, Dưa chua, Cà chua, Thì là",0,1,1,1,0.75,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7943,Lẩu gan bò,mon lau,"Gan bò, Thơm, Cà chua, Hành tây, Gừng",0,1,1,1,0.75,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7902,Lẩu kim chi bạch tuộc Hàn Quốc,mon lau,"Bạch tuộc, Kim chi, Nước dùng gà, Tỏi băm, Ớt bột",1,1,1,1,1.0,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7808,Lẩu bò Hàn Quốc,mon lau,"Mì Konnyaku, Nấm kim châm, Thịt bò, Nấm đông cô tươi, Nấm bào ngư",0,1,1,0,0.5,4
dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",dish7852,Lẩu bao tử hầm tiêu xanh,mon lau,"Bao tử heo, Cà rốt, Củ cải trắng, Tiêu xanh, Gừng",0,1,1,1,0.75,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7942,Bạch tuộc nhúng giấm,mon lau,"Bạch tuộc, Giấm ăn, Nước lọc, Hành tây, Ớt hiểm xanh",0,1,1,1,0.75,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7740,Lẩu cháo cua đồng,mon lau,"Gạo tẻ, Cua đồng, Trứng gà, Trứng vịt lộn, Nấm rơm",0,1,1,1,0.75,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7840,Lẩu gà bỗng rượu,mon lau,"Thịt gà, Bỗng rượu, Hành lá, Ngò gai, Ớt tươi",1,1,1,1,1.0,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7764,Lẩu vịt khoai sọ,mon lau,"Thịt vịt, Khoai sọ, Hành tím, Gừng, Sấu",1,1,1,1,1.0,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7899,Mực nhúng giấm,mon lau,"Mực ống, Nước dừa, Giấm, Rượu trắng, Hành tím",1,1,1,1,1.0,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7833,Lẩu cá trê,mon lau,"Cá trê, Thơm, Cà chua, Ớt, Sả",0,1,1,1,0.75,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả, Tỏi",0,1,1,1,0.75,4
dish7726,Lẩu gà nước dừa,mon lau,"Thịt gà, Nước dừa, Mồng tơi, Cải cúc, Xà lách xoong",dish7905,Chả cá cốt cay Hàn Quốc,mon lau,"Chả cá Hàn Quốc, Tương ớt Hàn Quốc, Ớt bột Hàn Quốc, Giấm, Tỏi",0,1,0,0,0.25,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8820,Chà bông cá ngừ đại dương,an vat,"Cá ngừ đại dương, Gừng, Sả, Tỏi, Bột ngọt",0,0,0,0,0.0,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8809,Snack đậu gà,an vat,"Đậu gà, Dầu oliu, Nước tương, Tương ớt, Bột tỏi",0,0,0,0,0.0,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8949,Kẹo gừng đinh hương ngậm ho,an vat,"Gừng, Mật ong, Nước cốt chanh, Bột đinh hương, Đường",0,1,1,1,0.75,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8841,Kẹo marshmallow hình mông corgi,an vat,"Đường, Nước đường mạch nha, Lòng trắng trứng, Gelatin, Cà phê",0,1,1,0,0.5,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8979,Chè khoai dẻo pudding xoài,an vat,"Xoài chín, Sữa tươi không đường, Kem sữa tươi, Gelatin, Đường trắng",1,2,1,1,1.25,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish9222,Kẹo dẻo trolli hình con mắt,an vat,"Đường, Nước, Starch syrup, Gelatin, Nước cốt chanh",0,1,1,0,0.5,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8909,Hạt điều rang muối,an vat,"Hạt điều sống, Muối hạt",0,0,0,0,0.0,4
dish8856,Panna cotta bơ sữa,an vat,"Bơ chín, Sữa tươi không đường, Mật ong, Gelatin, Đường",dish8921,Chè khúc bạch,an vat,"Vải, Gelatin, Sữa tươi không đường, Kem tươi, Hạnh nhân lát",1,2,1,0,1.0,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish10017,Sinh tố nha đam,thuc uong,"Nha đam, Sữa đặc, Sữa tươi có đường, Đường, Đá viên",1,1,1,1,1.0,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish9764,Sinh tố đào sữa chua,thuc uong,"Đào, Sữa chua uống vị đào, Sữa chua, Sữa tươi, Baking soda",1,2,1,1,1.25,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish9777,Siro hoa hồng bằng hoa hồng tươi,thuc uong,"Hoa hồng, Bạch đậu khấu, Đường phèn",0,1,1,1,0.75,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish10066,Nha đam mật ong,thuc uong,"Nha đam, Mật ong",0,1,1,0,0.5,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish9992,Milo bọt biển,thuc uong,"Sữa tươi, Trứng gà, Bột milo, Đường",0,1,1,0,0.5,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish9886,Cam sữa chua,thuc uong,"Cam sành, Sữa chua, Sữa tươi, Sữa đặc, Mật ong",1,1,1,1,1.0,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish10015,Kem cheese từ phô mai con bò cười,thuc uong,"Phô mai con bò cười, Kem tươi dạng đặc, Sữa đặc, Sữa tươi không đường, Muối tinh",0,1,1,0,0.5,4
dish10080,Lassi xoài,thuc uong,"Xoài, Sữa chua, Sữa tươi, Đường, Bạch đậu khấu",dish9985,Sữa bạc hà,thuc uong,"Sữa tươi, Bạc hà, Màu thực phẩm xanh, Đường",1,1,1,1,1.0,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish1236,Bánh bông lan sữa chua,mon banh,"Bột mì, Bột bắp, Trứng gà to, Sữa chua không đường, Đường ăn kiêng",0,1,1,1,0.75,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish0876,Bánh flan gato sinh nhật,mon banh,"Sữa tươi không đường, Đường trắng, Trứng, Bột mì đa dụng, Bột cacao",0,1,1,0,0.5,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish2721,Bánh dưa leo,mon banh,"Dưa chuột, Nước, Đường, Bột rau câu, Cơm dừa sấy khô",0,1,1,1,0.75,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish1452,Bánh thanh long ruột đỏ lăn dừa,mon banh,"Thanh long ruột đỏ, Whipping cream, Sữa tươi không đường, Nước cốt dừa, Cơm dừa sấy khô",1,1,2,1,1.25,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish1258,Bánh phô mai xoài thuần chay,mon banh,"Xoài chín, Hạnh nhân, Dừa nạo, Nho khô, Dầu dừa",0,1,1,0,0.5,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish2243,Bánh chuối chiên khoai mì,mon banh,"Khoai mì bào, Đường, Chuối xiêm, Bột năng, Bột gạo",0,1,1,1,0.75,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish2960,Bánh bao chỉ nhân dừa đậu phộng,mon banh,"Bột nếp, Bột năng, Bột gạo, Sữa tươi không đường, Dừa nạo",0,1,1,1,0.75,4
dish1277,Bánh cuốn thanh long,mon banh,"Thanh long ruột đỏ, Nước, Bột gạo, Bột năng, Bột khoai tây",dish2048,Bánh bèo ngọt đậu xanh,mon banh,"Bột gạo, Bột năng, Đường thốt nốt, Đường cát, Hành lá",1,1,1,1,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10202,Trà sữa bắp trân châu,tra sua,"Bắp Mỹ, Trà túi lọc, Sữa tươi không đường, Bột năng, Bột cacao",1,2,1,0,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",1,2,1,0,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10221,Trà sữa trân châu socola,tra sua,"Bột năng, Socola, Trà túi lọc, Sữa tươi, Kem sữa tươi",1,1,1,1,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10174,Trà sữa bằng sữa đặc,tra sua,"Trà đen, Sữa đặc, Đá viên",1,1,1,1,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10183,Trân châu khoai lang tím,tra sua,"Khoai lang tím, Bột năng, Đường, Nước sôi",0,1,1,0,0.5,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10167,Hạt thủy tinh,tra sua,"Bột rau câu con cá dẻo, Siro dâu, Dầu ăn, Nước, Đường",0,1,1,0,0.5,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10233,Trà sữa nướng trân châu hoàng kim,tra sua,"Đường nâu, Bột năng, Mật ong, Đường trắng, Nước lọc",1,1,1,1,1.0,4
dish10230,Bột trà xanh bằng lá trà tươi,tra sua,"Trà tươi, Muối, Nước lọc",dish10163,Trà sữa atiso túi lọc,tra sua,"Trà túi lọc atiso, Sữa đặc, Sữa tươi có đường, Nước sôi, Đá viên",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7615,Cá lóc hấp bắp cải,mon hap,"Cá lóc, Bắp cải, Hành tím, Tỏi, Ớt",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7597,Chân gà hấp rau răm,mon hap,"Chân gà, Rau răm, Hành tím, Tỏi, Đường",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7611,Lưỡi bò hấp sả,mon hap,"Lưỡi bò, Hành tây, Sả, Hành tím, Ớt tươi",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7553,Cá chép hấp bia sốt ớt cay,mon hap,"Cá chép, Bia, Ớt sừng, Ớt khô, Gừng",0,1,1,1,0.75,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7598,Xôi Xiêm sầu riêng,mon hap,"Nếp ngỗng, Sầu riêng, Sữa đặc, Bột mì, Bột gạo",0,0,0,0,0.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7591,Cua hấp muối,mon hap,"Cua biển, Muối hột, Sả, Chanh, Ớt",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7639,Cá lau kiếng hấp sả,mon hap,"Cá lau kiếng, Sả, Ớt, Tỏi, Tắc",1,1,1,1,1.0,4
dish7546,Gà hấp lá chúc,mon hap,"Gà, Lá chúc, Hành tím, Tỏi, Sả",dish7678,Cải thảo cuộn tôm cá,mon hap,"Tôm tươi bóc vỏ, Cá thác lác nạo, Cải thảo, Đậu que Nhật, Tai nấm mèo",0,1,1,0,0.5,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6222,Cá kèo kho tiêu,mon kho,"Cá kèo, Tỏi, Ớt, Hành lá, Hành tím",1,1,1,1,1.0,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5748,Cá hồi kho nước tương,mon kho,"Cá hồi, Măng tây, Ớt hiểm, Ớt sừng, Đầu hành",0,1,1,1,0.75,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6270,Nấm mối kho tiêu,mon kho,"Nấm mối, Tỏi, Hành lá, Ớt, Dầu ăn",1,1,1,1,1.0,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6013,Cá rô phi kho tương riềng,mon kho,"Cá rô phi, Thịt ba chỉ, Riềng, Sả, Ớt",1,1,1,1,1.0,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5663,Vả kho thịt,mon kho,"Vả, Thịt heo, Chanh, Hành lá, Dầu ăn",1,2,2,1,1.5,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5891,Rau củ kho chay,mon kho,"Tàu hũ chiên, Thơm, Khổ qua, Cà rốt, Cải trắng",0,1,1,1,0.75,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6195,Ruột cá lóc kho tiêu,mon kho,"Ruột cá lóc, Hành tím, Tỏi, Ớt, Hành lá",1,1,1,1,1.0,4
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5665,Cá hú kho nghệ,mon kho,"Cá hú, Nghệ tươi, Gừng, Hành lá, Hành tím",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1746,Bánh bao sữa chiên,mon banh,"Bột mì đa dụng, Men nở instant, Sữa tươi không đường, Đường, Muối",1,2,1,1,1.25,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish2682,Bánh bông lan bí đỏ Đài Loan,mon banh,"Trứng gà, Bơ lạt, Bí đỏ, Bột mì đa dụng, Đường",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1144,Bánh Dorayaki (bánh rán Doremon),mon banh,"Bột mì đa dụng, Bột nở, Đậu đỏ, Trứng gà, Mật ong",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1882,Bánh su kem trà xanh nhân trà xanh,mon banh,"Bột mì đa dụng, Bột trà xanh Nhật Bản, Bơ lạt, Tinh bột bắp, Trứng gà",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1065,Bánh đúc nóng chay,mon banh,"Bột gạo, Nấm bào ngư băm nhỏ, Nấm đùi gà băm nhỏ, Nấm rơm băm nhỏ, Hạt nêm chay",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1149,Bánh quy yến mạch,mon banh,"Khoai lang vàng, Bột yến mạch, Bơ lạt, Mật ong, Lòng đỏ trứng gà",0,1,1,1,0.75,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1616,Bánh su kem,mon banh,"Bột mì đa dụng, Bột bắp, Bơ lạt, Trứng gà, Whipping cream",1,1,1,1,1.0,4
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1023,Bánh bộc lọc chay nhân nấm,mon banh,"Bột năng, Đậu hũ ky, Nấm tuyết, Chả sữa cắt hạt lựu, Đậu hũ cắt hạt lựu",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish3836,Khoai tây nướng trứng đơn giản,mon nuong,"Khoai tây, Hành tây, Trứng gà, Phô mai mozzarella, Tỏi",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish4301,sườn nướng sốt dâu tây,mon nuong,"Sườn heo, Dâu tây, Tỏi băm, Hành tím băm, Mật ong",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish4293,Bắp cải tí hon nướng tỏi,mon nuong,"Bắp cải tí hon, Bơ lạt, Tỏi, Dầu ô liu, Muối/tiêu",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish4191,Bò nướng phô mai,mon nuong,"Phô mai Mozarella, Thăn bò, Kim chi, Tương ớt Hàn Quốc, Tỏi băm",1,1,1,1,1.0,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish3807,Vịt nướng giả cầy,mon nuong,"Vịt, Gừng, Riềng, Sả, Lá mơ",0,1,1,1,0.75,4
dish4294,Bò Wellington,mon nuong,"Thăn bò, Nấm mỡ, Bột mì đa dụng, Sữa tươi không đường, Bột bánh ngàn lớp",dish3837,Xúc xích nướng bằng lò nướng,mon nuong,"Xúc xích, Phô mai, Dừa nạo, Tương ớt, Tương cà",0,1,1,1,0.75,4
dish3108,Gà om sấu,mon nuoc,"Thịt gà, Khoai môn, Sấu tươi, Sả, Hành tím",dish3422,Gà nấu măng khô,mon nuoc,"Thịt gà, Măng khô, Hành tím băm, Hành tây, Dầu mè",1,1,1,1,1.0,4
dish3108,Gà om sấu,mon nuoc,"Thịt gà, Khoai môn, Sấu tươi, Sả, Hành tím",dish3350,Bún nạm bò,mon nuoc,"Bún bò sợi, Nạm bò, Chả bò, Sả, Hành lá",0,1,1,1,0.75,4
dish3108,Gà om sấu,mon nuoc,"Thịt gà, Khoai môn, Sấu tươi, Sả, Hành tím",dish3175,Hủ tiếu mì,mon nuoc,"Thịt heo xay, Xương ống, Thịt xá xíu, Mì tươi, Mỡ heo",0,1,1,0,0.5,4
dish3108,Gà om sấu,mon nuoc,"Thịt gà, Khoai môn, Sấu tươi, Sả, Hành tím",dish3408,Bánh canh bột xắt thịt vịt,mon nuoc,"Thịt đùi vịt, Nước cốt dừa, Bột gạo, Bột năng, Cà rốt",0,1,1,0,0.5,4
dish3108,Gà om sấu,mon nuoc,"Thịt gà, Khoai môn, Sấu tươi, Sả, Hành tím",dish3488,Bún bò tái,mon nuoc,"Bún tươi, Nạm bò, Đùi bò, Hành tím, Gừng",0,1,1,1,0.75,4
